eleccion_id;eleccion_nombre;continente_id;continente_nombre;pais_id;pais_nombre;consultado_id;consultado_nombre;circele_id;circele_nombre;local_id;local_nombre;mesa_id;mesas_fusionadas;mesa_electores;mesa_numero;tipomesa;mesa_descuadrada_preliminar;mesa_descuadrada_provisorio;candidato;votos_preliminar_string;votos_provisorio_string;nvoto;electo;codigo_colegio;nombre_colegio;sede_colegio;cs_id;cs;distrito_id;distrito;lista;pacto;partido_politico
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11036;CONSULADO GRAL. RIO DE JANEIRO                                                                      ;9033;RIO DE JANEIRO                                                                                      ;2837;CONSULADO                                                                                           ;90332001;1-2                                                                                                 ;396;1;          ;N;N;Votos Nulos                                                                                         ;0                                                                                                   ;0                                                                                                   ;900;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11036;CONSULADO GRAL. RIO DE JANEIRO                                                                      ;9033;RIO DE JANEIRO                                                                                      ;2837;CONSULADO                                                                                           ;90332001;1-2                                                                                                 ;396;1;          ;N;N;Votos Blancos                                                                                       ;0                                                                                                   ;0                                                                                                   ;901;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11036;CONSULADO GRAL. RIO DE JANEIRO                                                                      ;9033;RIO DE JANEIRO                                                                                      ;2837;CONSULADO                                                                                           ;90332001;1-2                                                                                                 ;396;1;          ;N;N;Total Sufragios Emitidos                                                                            ;140                                                                                                 ;140                                                                                                 ;904;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11036;CONSULADO GRAL. RIO DE JANEIRO                                                                      ;9033;RIO DE JANEIRO                                                                                      ;2837;CONSULADO                                                                                           ;90332001;1-2                                                                                                 ;396;1;          ;N;N;Total Suma Calculada                                                                                ;140                                                                                                 ;140                                                                                                 ;905;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342001;1                                                                                                   ;337;1;          ;N;N;GABRIEL BORIC FONT                                                                                  ;50                                                                                                  ;50                                                                                                  ;1;1;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;CONVERGENCIA SOCIAL                               
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342001;1                                                                                                   ;337;1;          ;N;N;JOSE ANTONIO KAST RIST                                                                              ;32                                                                                                  ;32                                                                                                  ;2;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;PARTIDO REPUBLICANO DE CHILE                      
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342001;1                                                                                                   ;337;1;          ;N;N;Votos Nulos                                                                                         ;0                                                                                                   ;0                                                                                                   ;900;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342001;1                                                                                                   ;337;1;          ;N;N;Votos Blancos                                                                                       ;0                                                                                                   ;0                                                                                                   ;901;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342001;1                                                                                                   ;337;1;          ;N;N;Total Sufragios Emitidos                                                                            ;82                                                                                                  ;82                                                                                                  ;904;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342001;1                                                                                                   ;337;1;          ;N;N;Total Suma Calculada                                                                                ;82                                                                                                  ;82                                                                                                  ;905;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342002;2                                                                                                   ;338;2;          ;N;N;GABRIEL BORIC FONT                                                                                  ;45                                                                                                  ;45                                                                                                  ;1;1;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;CONVERGENCIA SOCIAL                               
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342002;2                                                                                                   ;338;2;          ;N;N;JOSE ANTONIO KAST RIST                                                                              ;26                                                                                                  ;26                                                                                                  ;2;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;PARTIDO REPUBLICANO DE CHILE                      
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342002;2                                                                                                   ;338;2;          ;N;N;Votos Nulos                                                                                         ;0                                                                                                   ;0                                                                                                   ;900;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342002;2                                                                                                   ;338;2;          ;N;N;Votos Blancos                                                                                       ;1                                                                                                   ;1                                                                                                   ;901;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342002;2                                                                                                   ;338;2;          ;N;N;Total Sufragios Emitidos                                                                            ;72                                                                                                  ;72                                                                                                  ;904;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342002;2                                                                                                   ;338;2;          ;N;N;Total Suma Calculada                                                                                ;72                                                                                                  ;72                                                                                                  ;905;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342003;3                                                                                                   ;331;3;          ;N;N;GABRIEL BORIC FONT                                                                                  ;47                                                                                                  ;47                                                                                                  ;1;1;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;CONVERGENCIA SOCIAL                               
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342003;3                                                                                                   ;331;3;          ;N;N;JOSE ANTONIO KAST RIST                                                                              ;46                                                                                                  ;46                                                                                                  ;2;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;PARTIDO REPUBLICANO DE CHILE                      
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342003;3                                                                                                   ;331;3;          ;N;N;Votos Nulos                                                                                         ;0                                                                                                   ;0                                                                                                   ;900;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342003;3                                                                                                   ;331;3;          ;N;N;Votos Blancos                                                                                       ;0                                                                                                   ;0                                                                                                   ;901;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342003;3                                                                                                   ;331;3;          ;N;N;Total Sufragios Emitidos                                                                            ;93                                                                                                  ;93                                                                                                  ;904;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342003;3                                                                                                   ;331;3;          ;N;N;Total Suma Calculada                                                                                ;93                                                                                                  ;93                                                                                                  ;905;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342004;4                                                                                                   ;226;4;          ;N;N;GABRIEL BORIC FONT                                                                                  ;86                                                                                                  ;86                                                                                                  ;1;1;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;CONVERGENCIA SOCIAL                               
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342004;4                                                                                                   ;226;4;          ;N;N;JOSE ANTONIO KAST RIST                                                                              ;23                                                                                                  ;23                                                                                                  ;2;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;PARTIDO REPUBLICANO DE CHILE                      
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342004;4                                                                                                   ;226;4;          ;N;N;Votos Nulos                                                                                         ;0                                                                                                   ;0                                                                                                   ;900;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8006;BRASIL                                                                                              ;11042;CONSULADO GRAL. SAO PAULO                                                                           ;9034;SAO PAULO                                                                                           ;2838;LOCAL PRIVADO                                                                                       ;90342004;4                                                                                                   ;226;4;          ;N;N;Votos Blancos                                                                                       ;0                                                                                                   ;0                                                                                                   ;901;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
